group,sp,id,Mtag,tran,dist,trt,side,tag,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
D,glab,5,283,home,0,NR,R,1804,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,home,0,NR,R,1804,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,home,0,NR,R,1804,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,home,0,NR,R,1804,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,C,L,1868,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,C,L,1868,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,C,L,1868,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,C,L,1868,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,NR,R,1867,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,NR,R,1867,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,NR,R,1867,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,0.5,NR,R,1867,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,NR,L,1870,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,NR,L,1870,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,NR,L,1870,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,NR,L,1870,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,C,R,1869,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,C,R,1869,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,C,R,1869,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,1,C,R,1869,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,C,L,1871,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,C,L,1871,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,C,L,1871,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,C,L,1871,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,NR,R,1872,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,NR,R,1872,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,NR,R,1872,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T1,2,NR,R,1872,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,C,L,1864,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,C,L,1864,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,C,L,1864,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,C,L,1864,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,NR,R,1863,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,NR,R,1863,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,NR,R,1863,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,0.5,NR,R,1863,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,C,L,1861,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,C,L,1861,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,C,L,1861,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,C,L,1861,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,NR,R,1862,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,NR,R,1862,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,NR,R,1862,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,1,NR,R,1862,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,NR,L,1865,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,NR,L,1865,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,NR,L,1865,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,NR,L,1865,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,C,R,1866,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,C,R,1866,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,C,R,1866,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,5,283,T2,2,C,R,1866,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,NR,L,1810,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,NR,L,1810,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,NR,L,1810,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,NR,L,1810,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,C,R,1807,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,C,R,1807,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,C,R,1807,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,home,0,C,R,1807,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,C,L,1814,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,C,L,1814,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,C,L,1814,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,C,L,1814,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,NR,R,1813,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,NR,R,1813,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,NR,R,1813,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,0.5,NR,R,1813,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,NR,L,1816,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,NR,L,1816,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,NR,L,1816,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,NR,L,1816,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,C,R,1815,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,C,R,1815,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,C,R,1815,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,1,C,R,1815,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,NR,L,1817,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,NR,L,1817,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,NR,L,1817,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,NR,L,1817,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,C,R,1818,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,C,R,1818,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,C,R,1818,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T1,2,C,R,1818,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,C,L,1820,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,C,L,1820,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,C,L,1820,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,C,L,1820,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,NR,R,1819,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,NR,R,1819,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,NR,R,1819,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,0.5,NR,R,1819,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,NR,L,1822,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,NR,L,1822,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,NR,L,1822,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,NR,L,1822,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,C,R,1821,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,C,R,1821,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,C,R,1821,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,1,C,R,1821,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,C,L,1824,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,C,L,1824,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,C,L,1824,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,C,L,1824,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,NR,R,1823,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,NR,R,1823,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,NR,R,1823,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,6,294,T2,2,NR,R,1823,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,C,L,2056,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,C,L,2056,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,C,L,2056,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,C,L,2056,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,NR,R,2063,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,NR,R,2063,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,home,0,NR,R,2063,loc3,1,20190611,PMH,3,25.31,84,34,17.5,6.5,22.43,
E,cal,1,223,home,0,NR,R,2063,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,NR,L,2098,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,NR,L,2098,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,NR,L,2098,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,NR,L,2098,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,C,R,1981,loc1,1,20190621,PMH,1,4.76,19,18,11.4,NA,4.85,
E,cal,1,223,T1,0.5,C,R,1981,loc2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,C,R,1981,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,0.5,C,R,1981,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,NR,L,2099,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,NR,L,2099,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,NR,L,2099,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,NR,L,2099,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,C,R,2100,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,C,R,2100,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,C,R,2100,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,1,C,R,2100,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,NR,L,2093,loc1,1,,,,,,,,,,
E,cal,1,223,T1,2,NR,L,2093,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,NR,L,2093,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,NR,L,2093,loc4,1,20190628,MFO,3,54.87,280,39,17.2,"9.2, 8.0",31.54,
E,cal,1,223,T1,2,C,R,2094,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,C,R,2094,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,C,R,2094,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T1,2,C,R,2094,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,C,L,2092,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,C,L,2092,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,C,L,2092,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,C,L,2092,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,NR,R,2199,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,0.5,NR,R,2199,loc2,1,20190716,PMH,3,43.19,157,64,17.9,"8.5, 3.4",45.02,
E,cal,1,223,T2,0.5,NR,R,2199,loc3,1,20190702,PMH,3,33.39,135,23,17,"7.5, 2.6",27.21,
E,cal,1,223,T2,0.5,NR,R,2199,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,NR,L,2095,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,NR,L,2095,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,NR,L,2095,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,NR,L,2095,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,C,R,2096,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,C,R,2096,loc2,1,20190612,PMH,1,0.58,1,2,8.3,NA,1,
E,cal,1,223,T2,1,C,R,2096,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,1,C,R,2096,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,NR,L,2097,loc1,1,20190702,PMH,3,84.52,417,55,18.2,"10.9, 7.4",61.35,
E,cal,1,223,T2,2,NR,L,2097,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,NR,L,2097,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,NR,L,2097,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,C,R,2200,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,C,R,2200,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,C,R,2200,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,1,223,T2,2,C,R,2200,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,C,L,2064,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,C,L,2064,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,C,L,2064,loc3,1,20190621,PMH,1,1.32,1,3,6.1,NA,4.05,
E,cal,2,131,home,0,C,L,2064,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,NR,R,2057,loc1,1,20190702,PMH,4,63.97,378,28,15.9,"12.0, 6.8",48.55,
E,cal,2,131,home,0,NR,R,2057,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,NR,R,2057,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,home,0,NR,R,2057,loc4,1,20190702,MFO,2,39.05,165,54,16.3,8.3,38.28,
E,cal,2,131,T1,0.5,C,L,2074,loc1,1,20190628,PMH,1,1.07,0,4,5.3,2.6,5.27,
E,cal,2,131,T1,0.5,C,L,2074,loc2,1,20190628,MFO,1,6.38,41,4,11.7,NA,7.56,
E,cal,2,131,T1,0.5,C,L,2074,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,0.5,C,L,2074,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,0.5,NR,R,2072,loc1,1,20190605,PMH,1,11.64,72,10,15.8,NA,12.43,
E,cal,2,131,T1,0.5,NR,R,2072,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,0.5,NR,R,2072,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,0.5,NR,R,2072,loc4,1,20190716,PMH,3,19.83,89,20,19.4,"6.1, 1.4",40.61,
E,cal,2,131,T1,1,C,L,2067,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,1,C,L,2067,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,1,C,L,2067,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,1,C,L,2067,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,1,NR,R,2077,loc1,1,20190702,MFO,4,78.87,488,50,18.5,"14.3, 9.5, 5.5",69.02,
E,cal,2,131,T1,1,NR,R,2077,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,1,NR,R,2077,loc3,1,20190611,PMH,5,54.4,227,14,21.8,"12.2, 5.6, 8.6",64.13,
E,cal,2,131,T1,1,NR,R,2077,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,NR,L,2076,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,NR,L,2076,loc2,1,20190628,MFO,3,49.25,155,54,15.3,"7.0, 6.3",33.65,
E,cal,2,131,T1,2,NR,L,2076,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,NR,L,2076,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,C,R,2075,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,C,R,2075,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,C,R,2075,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T1,2,C,R,2075,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,C,L,2068,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,C,L,2068,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,C,L,2068,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,C,L,2068,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,NR,R,2079,loc1,1,20190611,PMH,2,32.19,175,8,15.9,9.6,35.67,
E,cal,2,131,T2,0.5,NR,R,2079,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,NR,R,2079,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,0.5,NR,R,2079,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,NR,L,2071,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,NR,L,2071,loc2,1,20190618,PMH,3,73.01,363,26,18.8,"13.8, 9",60.74,
E,cal,2,131,T2,1,NR,L,2071,loc3,1,20190618,PMH,2,29.48,126,35,19.9,7.6,31.76,
E,cal,2,131,T2,1,NR,L,2071,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,C,R,2078,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,C,R,2078,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,C,R,2078,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,1,C,R,2078,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,C,L,2070,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,C,L,2070,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,C,L,2070,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,C,L,2070,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,NR,R,2073,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,NR,R,2073,loc2,1,20190611,PMH,5,57.86,232,55,16.8,"10.6, 6.1, 5.8",37.9,
E,cal,2,131,T2,2,NR,R,2073,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,2,131,T2,2,NR,R,2073,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,C,L,2055,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,C,L,2055,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,C,L,2055,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,C,L,2055,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,NR,R,2059,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,home,0,NR,R,2059,loc2,1,20190605,PMH,1,3.6,1,9,9.9,NA,4.91,
E,cal,3,102,home,0,NR,R,2059,loc3,1,20190618,PMH,1,11.28,179,4,13.1,NA,11.24,
E,cal,3,102,home,0,NR,R,2059,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,C,L,2179,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,C,L,2179,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,C,L,2179,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,C,L,2179,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,NR,R,2178,loc1,1,20190628,PMH,2,41.02,153,33,15.3,11,26.71,
E,cal,3,102,T1,0.5,NR,R,2178,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,0.5,NR,R,2178,loc3,1,20190618,PMH,2,25.72,135,18,14.6,6.8,20.65,
E,cal,3,102,T1,0.5,NR,R,2178,loc4,1,20190618,PMH,2,27.94,94,37,14.4,6.1,27.2,
E,cal,3,102,T1,1,C,L,2187,loc1,1,20190716,PMH,1,3.35,23,5,9.6,NA,3.36,
E,cal,3,102,T1,1,C,L,2187,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,1,C,L,2187,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,1,C,L,2187,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,1,NR,R,2175,loc1,1,20190628,PMH,2,10.85,48,16,13.6,NA,9,
E,cal,3,102,T1,1,NR,R,2175,loc2,1,20190628,PMH,1,7.13,8,42,11.3,NA,8.79,
E,cal,3,102,T1,1,NR,R,2175,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,1,NR,R,2175,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,2,NR,L,2174,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
E,cal,3,102,T1,2,NR,L,2174,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
