group,sp,hub,mayID,matTag,trans,dist,trt,tag,side,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
D,glab,11,6,294,T1,0.5,NR,1813,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,0.5,NR,1813,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,0.5,C,1814,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,0.5,C,1814,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,0.5,C,1814,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,0.5,C,1814,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,C,1815,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,C,1815,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,C,1815,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,C,1815,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,NR,1816,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,NR,1816,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,NR,1816,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,1,NR,1816,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,NR,1817,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,NR,1817,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,NR,1817,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,NR,1817,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,C,1818,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,C,1818,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,C,1818,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T1,2,C,1818,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,NR,1819,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,NR,1819,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,NR,1819,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,NR,1819,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,C,1820,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,C,1820,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,C,1820,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,0.5,C,1820,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,C,1821,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,C,1821,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,C,1821,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,C,1821,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,NR,1822,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,NR,1822,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,NR,1822,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,1,NR,1822,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,NR,1823,R,loc1,1,20180710,kl,2,5.245,32,2,8.6,3.1,6.274,
D,glab,11,6,294,T2,2,NR,1823,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,NR,1823,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,NR,1823,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,C,1824,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,C,1824,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,C,1824,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,6,294,T2,2,C,1824,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,C,1825,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,C,1825,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,C,1825,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,C,1825,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,NR,1826,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,NR,1826,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,NR,1826,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,0.5,NR,1826,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,C,1827,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,C,1827,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,C,1827,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,C,1827,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,NR,1828,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,NR,1828,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,NR,1828,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,1,NR,1828,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,C,1829,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,C,1829,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,C,1829,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,C,1829,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,NR,1830,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,NR,1830,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,NR,1830,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T1,2,NR,1830,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,NR,1831,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,NR,1831,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,NR,1831,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,NR,1831,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,C,1832,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,C,1832,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,C,1832,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,0.5,C,1832,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,C,1833,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,C,1833,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,C,1833,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,C,1833,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,NR,1834,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,NR,1834,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,NR,1834,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,1,NR,1834,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,NR,1835,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,NR,1835,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,NR,1835,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,NR,1835,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,C,1836,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,C,1836,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,C,1836,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,1,193,T2,2,C,1836,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,NR,1837,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,NR,1837,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,NR,1837,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,NR,1837,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,C,1838,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,C,1838,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,C,1838,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,2,C,1838,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,NR,1839,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,NR,1839,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,NR,1839,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,NR,1839,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,C,1840,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,C,1840,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,C,1840,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,1,C,1840,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,NR,1842,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,NR,1842,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,NR,1842,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,NR,1842,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,C,1843,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,C,1843,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,C,1843,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,C,1843,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,NR,1844,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,NR,1844,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,NR,1844,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,0.5,NR,1844,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,C,1845,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,C,1845,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,C,1845,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,C,1845,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,NR,1846,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,NR,1846,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,NR,1846,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,1,NR,1846,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,NR,1847,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,NR,1847,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,NR,1847,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,NR,1847,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,C,1848,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,C,1848,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,C,1848,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T1,2,C,1848,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,NR,1849,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,NR,1849,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,NR,1849,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,NR,1849,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,C,1850,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,C,1850,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,C,1850,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,0.5,C,1850,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,NR,1851,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,NR,1851,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,NR,1851,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,NR,1851,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,C,1852,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,C,1852,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,C,1852,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,1,C,1852,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,NR,1853,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,NR,1853,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,NR,1853,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,NR,1853,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,C,1854,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,C,1854,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,C,1854,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T1,2,C,1854,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,NR,1855,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,NR,1855,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,NR,1855,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,NR,1855,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,C,1856,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,C,1856,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,C,1856,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,2,C,1856,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,NR,1857,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,NR,1857,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,NR,1857,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,NR,1857,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,C,1858,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,C,1858,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,C,1858,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,1,C,1858,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,NR,1859,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,NR,1859,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,NR,1859,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,NR,1859,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,C,1860,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,C,1860,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,C,1860,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,3,191,T2,0.5,C,1860,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,C,1861,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,C,1861,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,C,1861,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,C,1861,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,NR,1862,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,NR,1862,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,NR,1862,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,1,NR,1862,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,NR,1863,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,NR,1863,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,NR,1863,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,NR,1863,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,C,1864,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,C,1864,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,C,1864,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,0.5,C,1864,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,NR,1865,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,NR,1865,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,NR,1865,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,NR,1865,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,C,1866,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,C,1866,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,C,1866,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T2,2,C,1866,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,NR,1867,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,NR,1867,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,NR,1867,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,NR,1867,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,C,1868,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,C,1868,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,C,1868,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,0.5,C,1868,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,C,1869,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,C,1869,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,C,1869,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,C,1869,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,NR,1870,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,NR,1870,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,NR,1870,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,1,NR,1870,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,C,1871,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,C,1871,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,C,1871,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,C,1871,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,NR,1872,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,NR,1872,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,NR,1872,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,5,283,T1,2,NR,1872,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,4,284,T1,2,NR,1873,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,4,284,T1,2,NR,1873,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,4,284,T1,2,NR,1873,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
